"PROV_YEAR","FSIZE","WAGES","NETSHARE","CASH_ABROAD","CASH_DOMESTIC","RENTALS_REC","INTEREST","PENSION","DIVIDENDS","OTHER_SOURCE","NET_RECEIPT","REGFT","NET_CFG","NET_LPR","NET_FISH","NET_FOR","NET_RET","NET_MFG","NET_COM","NET_TRANS","NET_MIN","NET_CONS","NET_NEC","EAINC","TOINC","BREAD","MEAT","FISH","MILK","FOOD_NEC","COFFEE","MINERAL","ALCOHOL","TOBACCO","FOOD_HOME","FOOD_OUTSIDE","FOOD","CLOTH","FURNISHING","HEALTH","HOUSING_WATER","RECREATION","EDUCATION","OTHER_EXPENDITURE","OTHER_DISBURSEMENT","NFOOD","TOTEX","TOTDIS","OTHREC","TOREC","FRUITVEG","TRCOM","HHI"
"LA UNION_2009",4.82784431137725,58823.2634730539,1693.37724550898,40905.8952095808,7950.59580838323,906.137724550898,574.850299401198,14632.6467065868,29.940119760479,129.550898203593,3668.94011976048,7606.03892215569,10746.6646706587,1568.30838323353,2702.97005988024,651.775449101796,17110.4011976048,1236.36526946108,12245.502994012,3403.8502994012,514.568862275449,673.652694610778,215.568862275449,51153.5359281437,201136.089820359,19954.0688622754,10986.1976047904,6773.80538922156,2369.34131736527,5617.41616766467,4574.75149700599,1658.38622754491,2662.32634730539,1417.67664670659,1190.56586826347,56594.0958083832,10301.6856287425,66895.7814371258,4056.17365269461,231.125748502994,6925.99700598802,10390.1497005988,10921.1856287425,483.419161676647,6976.73053892216,6507.69760479042,30345.374251497,84526.0179640719,151421.799401198,181767.173652695,14911.9730538922,216048.062874252,74.8890532544379
"LAGUNA_2009",4.671875,123343.467329545,417.853693181818,30948.2954545455,7347.81676136364,2461.07954545455,89.1761363636364,5766.62215909091,10.5113636363636,0,1051.26704545455,6534.88920454545,3515.24573863636,604.603693181818,939.852272727273,198.529829545455,24498.8622159091,4006.4375,4105.15482954545,5743.40056818182,0,92.3295454545455,930.78125,44663.9005681818,246111.839488636,21633.9446022727,15576.9204545455,9959.06818181818,4936.375,7552.29261363636,11042.1846590909,2178.47443181818,3334.26846590909,1065.27982954545,1823.58380681818,80117.2585227273,18073.9076704545,98191.1661931818,5181.60795454545,443.328125,6750.921875,15348.0681818182,18168.4857954545,876.113636363636,8447.54261363636,6327.484375,21074.5184659091,126334.518465909,224525.684659091,245600.203125,22878.9573863636,268990.796875,40.1298188675935
"LANAO DEL NORTE_2009",4.92966751918159,69322.3708439898,1357.47826086957,17572.9411764706,6298.86445012788,563.664961636829,106.693094629156,10213.8184143222,20.460358056266,14.5780051150895,2244.18925831202,4864.37340153453,13137.0255754476,956.659846547315,1620.73145780051,53.8618925831202,7332.21483375959,6233.40153452685,5806.4347826087,3134.5831202046,1995.83631713555,392.864450127877,30.9462915601023,40755.6854219949,164565.552429668,21442.3938618926,7071.75191815857,7247.98721227621,3173.84143222506,5368.80818414322,4868.54731457801,1680.93861892583,2206.55754475703,920.933503836317,1266.08695652174,55415.0562659847,4910.22506393862,60325.2813299233,3194.19437340153,336.473145780051,2638.62404092072,8251.91815856777,10597.6572890026,559.237851662404,7036.39130434783,5763.13043478261,32049.4245524297,76469.2890025575,136794.570332481,168843.99488491,15261.7519181586,179827.304347826,62.482045389256
"LANAO DEL SUR_2009",5.60023041474654,33779.5483870968,2833.47926267281,2472.35023041475,2933.1797235023,452.377880184332,0,1020.9400921659,0,4.60829493087558,2925.41935483871,1043.27649769585,43168.3917050691,41.1981566820277,2605.05760368664,8.06451612903226,15226.6566820276,1451.03686635945,862.649769585253,5786.56912442396,457.94930875576,176.267281105991,127.41935483871,69959.6474654378,128517.513824885,27232.797235023,3163.24423963134,5628.82949308756,1678.08294930876,5832.95622119816,4434.48387096774,1565.48847926267,1448.29493087558,167.658986175115,1608.01612903226,52892.5760368664,3069.54608294931,55962.1221198157,3149.19815668203,468.928571428571,1154.51382488479,6261.53917050691,7653.27649769585,170.161290322581,3382.56221198157,4110.76036866359,6517.57603686636,52897.9953917051,108860.117511521,115377.693548387,6483.85023041475,135001.3640553,49.8934911242604
"LEYTE_2009",4.58813928182807,61113.5778019587,2668.94994559304,19979.0859630033,8191.73231773667,761.438520130577,265.852013057671,8323.94232861806,10.1196953210011,44.8313384113167,3132.69640914037,5837.62023939064,13330.5386289445,1716.23612622416,1355.20565832427,184.811751904244,24258.8977149075,2105.08705114255,5113.67899891186,5785.68988030468,0,498.639825897715,1506.22850924918,56019.3231773667,179345.026115343,22551.5734494015,7620.7247007617,9667.36779107726,2845.90642002176,5077.03264417845,4570.60282916213,1451.56365614799,1402.58759521219,966.658324265506,1005.06855277476,57225.3982589771,3346.42110990207,60571.8193688792,3167.62568008705,209.41675734494,6860.17192600653,8920.13275299238,10067.8628944505,539.205658324266,5300.53536452666,5086.62241566921,28380.4885745375,78724.5038084875,139296.323177367,167676.811751904,12912.6387377584,192257.664853101,29.4630323784843
"MAGUINDANAO_2009",4.96163366336634,16266.6534653465,345.878712871287,5082.92079207921,1060.39603960396,44.5544554455446,44.5544554455446,1255.79207920792,0,10.9405940594059,2226.51485148515,1149.77722772277,46575.3935643564,233.356435643564,1830.87128712871,576.212871287129,6894.22772277228,664.866336633663,876.757425742574,2203.08910891089,0,74.2574257425743,0,59946.853960396,94846.9900990099,24800.0965346535,2217.2400990099,6141.37871287129,796.648514851485,4697.13861386139,3989.84158415842,1724.61386138614,1049.05445544554,304.881188118812,1568.07673267327,47210.1534653465,3166.37871287129,50376.5321782178,1807.51237623762,229.413366336634,1092.91089108911,4522.09900990099,5927.52475247525,90.3762376237624,1287.07920792079,2150.97277227723,3460.47277227723,33884.3415841584,84260.8737623762,87721.3465346535,4830.67326732673,99677.6633663366,150.129590689031
"MARINDUQUE_2009",4.58333333333333,52343.3024691358,2450.37037037037,21350.6172839506,10922.7530864198,747.685185185185,14.4074074074074,7664.34567901235,6.17283950617284,111.111111111111,2229.91975308642,8239.8950617284,8142.17901234568,3011.05555555556,3744.35802469136,500.839506172839,6415,3490.55555555556,2650.46913580247,3760.63580246914,861.172839506173,0,169.654320987654,32826.537037037,151581.413580247,18123.3148148148,6168.83950617284,10095.6111111111,1950.45679012346,5338.61111111111,5546.04938271605,1512.43209876543,1548.17283950617,1896.85802469136,1078.72839506173,52058.537037037,7830.5987654321,59889.1358024691,3618.05555555556,347.049382716049,6121.6049382716,7318.7037037037,9717.37037037037,1108.62345679012,7457.40740740741,4756.74074074074,19159.5864197531,80341.1172839506,140230.25308642,159389.839506173,14114.3333333333,165695.74691358,180.059123891427
"MASBATE_2009",5.27692307692308,34827.8738461538,2942.16923076923,8502.92307692308,11398.3076923077,1048.92307692308,410,4108.92307692308,0,0,2753.12923076923,5047.29846153846,15414.4676923077,2526.78461538462,8892.51692307692,376.04,9150.73538461538,1614.58461538462,1952.18461538462,2721.43076923077,658.461538461538,242.984615384615,3690.36307692308,47244.4307692308,126712.04,25790.0430769231,3985.20923076923,10776.5476923077,2377.60307692308,5517.22153846154,5129.91076923077,1910.93230769231,1413.53846153846,1510.01846153846,1385.27076923077,58948.76,1496.77538461538,60445.5353846154,3029.93538461538,420.052307692308,4014.46769230769,6108.14769230769,5114.38153846154,517.796923076923,5224.96307692308,3249.61846153846,34369.7446153846,59040.3753846154,119485.910769231,153855.655384615,34490.9230769231,161202.963076923,60.5236891843106
"MISAMIS OCCIDENTAL_2009",4.64536741214058,40213.8274760383,1262.64536741214,19559.1054313099,6253.50798722045,1426.83706070288,108.945686900958,4817.30990415335,0,0,3024.91373801917,2836.63258785942,8209.13738019169,1116.41853035144,4274.06389776358,265.856230031949,5580.19488817891,581.932907348243,1310.2875399361,3902.70926517572,0,121.405750798722,1441.68690095847,26804.5559105431,115478.792332268,20226.2268370607,6136.51757188498,8062.98402555911,2517.71884984026,4208.60702875399,4196.74440894569,1207.82747603834,1227.2268370607,677.476038338658,815.904153354633,49791.4249201278,2782.95846645367,52574.3833865815,1546.25559105431,113.699680511182,2409.91054313099,7416.76677316294,6070.21725239617,295.670926517572,4086.37060702875,2896.90095846645,11808.0862619808,47842.0766773163,100416.460063898,112224.546325879,3954.84664536741,119433.638977636,76.5432098765432
"MISAMIS ORIENTAL_2009",4.64811643835616,90064.1369863014,1164.20547945205,20709.5890410959,5022.84589041096,2559.24657534247,261.650684931507,8373.16438356164,1229.36643835616,49.5205479452055,1597.28767123288,6858.42979452055,9593.88869863014,1162.58047945205,2565.25171232877,159.119863013699,20037.5034246575,2377.47945205479,3449.52910958904,3065.66780821918,0,913.904109589041,1161.93493150685,44519.4880136986,201150.72260274,22060.1883561644,9802.9845890411,7652.0051369863,4181.83561643836,5993.55650684932,6545.88356164384,1891.81849315068,2923.32363013699,1295.90582191781,1317.54452054795,63938.5821917808,5709.70034246575,69648.2825342466,4674.62157534247,403.380136986301,4815.23287671233,11367.595890411,14581.0479452055,630.753424657534,8083.16095890411,5402.65068493151,16761.3219178082,100034.768835616,169683.051369863,186444.373287671,10721.2671232877,211871.989726027,49.3593782818736
"MOUNTAIN PROVINCE_2009",4.53870967741936,41344.7677419355,1115.16129032258,8216.65161290323,7562.58064516129,1390.96774193548,0,1364.74838709677,0,0,4486.69032258065,5354.26451612903,29310.8387096774,2379.87741935484,0,296.774193548387,5658.55483870968,312.916129032258,129.032258064516,1490.72903225806,0,0,0,39578.7225806452,120972.619354839,19412.7032258065,7175.25161290323,5085.49677419355,1544.05806451613,8330.41290322581,4110.56774193548,1302.24516129032,601.703225806452,1154.83225806452,875.606451612903,50386.4838709677,864.354838709677,51250.8387096774,3360.04516129032,248.445161290323,5890.10322580645,7930.83870967742,4719.75483870968,278.341935483871,5727.26451612903,4164.76129032258,47366.1419354839,57843.6774193548,109094.516129032,156460.658064516,51855.1806451613,172827.8,93.4264792525882
"NCR, CITY OF MANILA, FIRST DISTRICT_2009",4.82155172413793,180217.946551724,199.441379310345,35282.1551724138,13563,3571.37931034483,22.6206896551724,8830.65862068966,36.5551724137931,44.8275862068966,27.6034482758621,8036.80517241379,0,0,0,0,29707.1137931035,3180.11034482759,14461.5362068966,5873.4275862069,0,135.344827586207,5882.60344827586,59240.1362068966,355502.267241379,20943.025862069,19339.1931034483,10090.4086206897,5583.21724137931,9164.10689655172,13141.1189655172,2544.64310344828,4687.3224137931,1683.53620689655,1593.81551724138,90256.1293103448,31074.2189655172,121330.348275862,6616.79310344828,421.260344827586,6159.4,26579.3068965517,23630.1206896552,1591.8224137931,16342.6017241379,6574.99310344828,20882.9775862069,200709.005172414,322039.353448276,342922.331034483,19352.0568965517,374854.324137931,320.247933884297
"NCR, FOURTH DISTRICT_2009",4.57347538574578,208301.972814107,200.559882439383,44752.4834680382,5881.74063188832,7557.82880235121,1531.9360764144,9563.24908155768,14698.0161645849,37.3989713445996,45.8141072740632,8138.19838354151,651.21969140338,870.223365172667,121.601763409258,0,27188.108008817,2614.7685525349,15520.3115356356,7054.31373989713,0,2401.87509184423,9726.68919911829,66152.0499632623,424967.867009552,21057.2255694342,16773.2064658339,11672.4570168993,4943.94709772226,10324.6142542248,11911.0529022777,2433.58927259368,4900.75238795004,1874.17927994122,1671.82953710507,89782.0389419545,29701.9507714915,119483.989713446,7387.1572373255,1006.25642909625,5550.98089639971,27120.6348273328,32329.0756796473,1764.1917707568,12679.3335782513,8721.59515062454,53324.613519471,229449.390154298,348933.379867744,402257.993387215,30368.3027185893,455336.169728141,103.774208473792
"NCR, SECOND DISTRICT_2009",4.51063829787234,193678.957446809,83.5813315030885,32054.62594372,8672.36032944406,4501.52367879204,72.7563486616335,10218.2868908717,3883.32189430336,235.538778311599,7.05284831846259,5394.01304049417,680.425531914894,-4.83870967741935,448.592999313658,0,22960.0892244338,1902.17089910776,8629.71791352093,5111.31365820178,0,468.429649965683,3360.71173644475,43575.1441317776,351012.730267673,20184.5868222375,18371.4323953329,10789.6643788607,5744.51956074125,8635.54632807138,10405.4687714482,2431.52848318463,3869.91763898421,1570.39876458476,1622.76389842141,84582.7172271791,25939.4275909403,110522.144818119,6711.75428963624,331.15785861359,6393.30336307481,25684.7728208648,30043.914893617,1758.02676733013,15056.4214138641,7114.39121482498,33222.7234042553,205293.352093342,315815.496911462,349038.220315717,21449.6760466712,372462.406314345,158.448753462604
"NCR, THIRD DISTRICT_2009",4.61894024802706,140520.693348365,64.2615558060879,35786.8658399098,7181.52649379932,3581.38669673055,288.162344983089,6886.99661781285,65.3889515219842,62.9447576099211,56.7080045095829,6264.75084554679,65.9864712514092,150.310033821871,86.510710259301,12.5140924464487,19764.2378804961,3569.72040586246,6250.03720405862,6932.53776775648,0,552.317925591883,3791.04509582864,41187.618940248,271543.579481398,18342.5986471251,16294.4160090192,9396.06200676437,5817.98647125141,8690.19391206313,9293.23337091319,2317.32581736189,3703.53325817362,1527.08004509583,1594.97632468997,77682.1476888388,20132.4588500564,97814.6065388952,4646.84554678692,347.709131905299,5126.51634723788,20006.1510710259,19170.9808342728,845.240135287486,8558.11273957159,4959.18038331454,20940.1860202931,139403.540022548,237218.146561443,258158.332581736,15674.6403607666,287218.219842165,185.434023112067
"NEGROS OCCIDENTAL_2009",4.79301868239921,65163.1848574238,333.261553588987,15823.3746312684,6740.97345132743,687.708947885939,73.361848574238,8376.39626352016,11.7994100294985,38.2104228121927,2650.10422812193,4692.88593903638,6833.32055063914,1743.27728613569,1386.87217305801,333.276302851524,10068.7708947886,1297.32055063913,2164.48475909538,3303.97935103245,55.3785644051131,259.587020648968,277.688298918387,27738.1937069813,145294.039331367,23023.5545722714,5826.26843657817,8365.01671583088,2565.79252704031,5345.20452310718,6248.732546706,2047.37364798427,2289.55162241888,2073.96558505408,1633.37364798427,57884.2438544739,5686.58112094395,63570.8249754179,3619.26352015733,372.695181907571,4851.20943952802,8205.97050147493,8603.57522123894,707.747295968535,4792.06391347099,4533.20845624385,14936.4975417896,73897.5968534907,137468.421828909,152404.919370698,8359.60373647984,153653.643067847,45.8899532189797
"NEGROS ORIENTAL_2009",4.60355648535565,57196.089958159,1156.42887029289,11435.5271966527,7609.93514644351,524.619246861925,85.5230125523013,5661.71966527197,0,2.09205020920502,2534.589958159,5214.34518828452,13008.0627615063,2600.56276150628,3150.48326359833,273.924686192469,16041.7677824268,2474.44769874477,563.468619246862,4273.93723849372,86.0230125523013,0,265.520920502092,42769.6338912134,146099.738493724,19627.449790795,3911.80334728033,7625.04811715481,2230.93723849372,4250.70711297071,3664.00627615063,1443.82635983264,1015.9539748954,902.035564853556,1024.11506276151,45283.1443514644,3643.32008368201,48926.4644351464,2725.20292887029,192.845188284519,3663.70292887029,6496.40585774059,7205.09623430962,423.217573221757,4445.8410041841,5123.38493723849,8815.55648535565,64206.0376569038,113132.50209205,121948.058577406,10907.39958159,157007.138075314,54.8760330578512
"NORTHERN SAMAR_2009",5.29012345679012,50497.9012345679,4614.44032921811,5711.9341563786,4953.2962962963,130.864197530864,82.3045267489712,2527.22633744856,13.9917695473251,218.847736625514,3278.7695473251,4091.19341563786,18300.316872428,453.901234567901,9534.98353909465,711.316872427984,12950.6995884774,2356.88065843621,1343.2962962963,3734.27572016461,14.0329218106996,80.2469135802469,684.465020576132,50164.4156378601,136122.716049383,22428.3703703704,4816.37037037037,10142.4115226337,1932.49794238683,5594.25102880658,5008.58436213992,1594.55555555556,1015.01234567901,1144.81893004115,1222.04526748971,55367.3497942387,808.526748971193,56175.8765432099,1637.2633744856,169.679012345679,2354.47736625514,7479.8024691358,4346.34567901235,760.687242798354,3578.46913580247,4667.47325102881,13127.0740740741,57139.3333333333,113315.209876543,126442.283950617,14118.7160493827,150241.432098765,60.2673679596757
"NUEVA ECIJA_2009",4.61224489795918,70582.195335277,1158.96793002915,17398.7609329446,5952.46064139942,379.737609329446,148.720116618076,3058.16326530612,60.6413994169096,334.256559766764,2000.81341107872,4567.7361516035,22101.1895043732,2397.86151603499,132.776967930029,482.303206997085,14250.9212827988,771.457725947522,1843.11224489796,6251.39650145773,0,79.7376093294461,607.932944606414,49120.5612244898,169583.889212828,18758.332361516,9177.20116618076,6329.15451895044,1951.49854227405,5304.08017492711,5273.54956268222,1431.30612244898,1280.58163265306,831.314868804665,1818.24344023324,51890.1967930029,7803.57142857143,59693.7682215743,3491.23032069971,235.091836734694,5337.51166180758,11029.889212828,10824.5597667638,403.833819241982,5465.75072886297,2883.21428571429,11624.4198250729,76563.8586005831,136257.626822157,147882.04664723,10958.5947521866,180542.483965015,54.4378698224852
